mdate,coid,月營收(累計)
2020-03-01 00:00:00+00:00,6456,22638.316
2020-03-01 00:00:00+00:00,6456M,22638.316
2020-03-01 00:00:00+00:00,6457,188.788
2020-03-01 00:00:00+00:00,6457M,188.788
2020-03-01 00:00:00+00:00,6461,5.312
2020-03-01 00:00:00+00:00,6472M,372.603
2020-03-01 00:00:00+00:00,6473,23.998
2020-03-01 00:00:00+00:00,6473M,23.998
2020-03-01 00:00:00+00:00,6474,764.604
2020-03-01 00:00:00+00:00,6474M,764.604
2020-03-01 00:00:00+00:00,6488,13514.739
2020-03-01 00:00:00+00:00,6488M,13514.739
2020-03-01 00:00:00+00:00,6504,1568.439
2020-03-01 00:00:00+00:00,6504M,1568.439
2020-03-01 00:00:00+00:00,6505,137531.357
2020-03-01 00:00:00+00:00,6512,54.433
2020-03-01 00:00:00+00:00,6512M,54.433
2020-03-01 00:00:00+00:00,6514,146.558
2020-03-01 00:00:00+00:00,6514M,146.558
2020-03-01 00:00:00+00:00,6515,598.868
2020-03-01 00:00:00+00:00,6515M,598.868
2020-03-01 00:00:00+00:00,6516,60.555
2020-03-01 00:00:00+00:00,6531M,937.976
2020-03-01 00:00:00+00:00,6532,137.526
2020-03-01 00:00:00+00:00,6532M,137.526
2020-03-01 00:00:00+00:00,6533,105.862
2020-03-01 00:00:00+00:00,6533M,105.862
2020-03-01 00:00:00+00:00,6534,311.003
2020-03-01 00:00:00+00:00,6545M,30.192
2020-03-01 00:00:00+00:00,6547,0.48
2020-03-01 00:00:00+00:00,6547M,0.48
2020-03-01 00:00:00+00:00,6548,2154.188
2020-03-01 00:00:00+00:00,6548M,2154.188
2020-03-01 00:00:00+00:00,6559M,20.253
2020-03-01 00:00:00+00:00,6560,64.296
2020-03-01 00:00:00+00:00,6560M,64.296
2020-03-01 00:00:00+00:00,6561,617.675
2020-03-01 00:00:00+00:00,6561M,617.675
2020-03-01 00:00:00+00:00,6562,108.331
2020-03-01 00:00:00+00:00,6562M,108.331
2020-03-01 00:00:00+00:00,6579,1398.201
2020-03-01 00:00:00+00:00,6579M,1398.201
2020-03-01 00:00:00+00:00,6580,0.0
2020-03-01 00:00:00+00:00,6580M,0.0
2020-03-01 00:00:00+00:00,6581,249.11
2020-03-01 00:00:00+00:00,6581M,249.11
2020-03-01 00:00:00+00:00,6597M,88.194
2020-03-01 00:00:00+00:00,6598,51.419
2020-03-01 00:00:00+00:00,6598M,51.419
2020-03-01 00:00:00+00:00,6599,198.337
2020-03-01 00:00:00+00:00,6599M,198.337
2020-03-01 00:00:00+00:00,6610,1.246
2020-03-01 00:00:00+00:00,6610M,1.246
2020-03-01 00:00:00+00:00,6611,3.296
2020-03-01 00:00:00+00:00,6611M,3.296
2020-03-01 00:00:00+00:00,6612,105.09
2020-03-01 00:00:00+00:00,6612M,105.09
2020-03-01 00:00:00+00:00,6613,941.904
2020-03-01 00:00:00+00:00,6613M,941.904
2020-03-01 00:00:00+00:00,6633,2.342
2020-03-01 00:00:00+00:00,6633M,2.342
2020-03-01 00:00:00+00:00,6634,0.0
2020-03-01 00:00:00+00:00,6634M,0.0
2020-03-01 00:00:00+00:00,6637,89.905
2020-03-01 00:00:00+00:00,6637M,89.905
2020-03-01 00:00:00+00:00,6638,547.183
2020-03-01 00:00:00+00:00,6638M,547.183
2020-03-01 00:00:00+00:00,6657,1.279
2020-03-01 00:00:00+00:00,6657M,1.279
2020-03-01 00:00:00+00:00,6661,91.826
2020-03-01 00:00:00+00:00,6661M,91.826
2020-03-01 00:00:00+00:00,6662,91.131
2020-03-01 00:00:00+00:00,6662M,91.131
2020-03-01 00:00:00+00:00,6664,373.257
2020-03-01 00:00:00+00:00,6664M,373.257
2020-03-01 00:00:00+00:00,6665,387.756
2020-03-01 00:00:00+00:00,6665M,387.756
2020-03-01 00:00:00+00:00,6688,6.718
2020-03-01 00:00:00+00:00,6688M,6.718
2020-03-01 00:00:00+00:00,6689,1383.661
2020-03-01 00:00:00+00:00,6689M,1383.661
2020-03-01 00:00:00+00:00,6690,164.944
2020-03-01 00:00:00+00:00,6690M,164.944
2020-03-01 00:00:00+00:00,6691,834.835
2020-03-01 00:00:00+00:00,6691M,834.835
2020-03-01 00:00:00+00:00,6692,236.154
2020-03-01 00:00:00+00:00,6692M,236.154
2020-03-01 00:00:00+00:00,6693,188.328
2020-03-01 00:00:00+00:00,6693M,188.328
2020-03-01 00:00:00+00:00,6695,152.704
2020-03-01 00:00:00+00:00,6695M,152.704
2020-03-01 00:00:00+00:00,6727,187.434
2020-03-01 00:00:00+00:00,6727M,187.434
2020-03-01 00:00:00+00:00,6728,257.841
2020-03-01 00:00:00+00:00,6728M,257.841
2020-03-01 00:00:00+00:00,6729,19.457
2020-03-01 00:00:00+00:00,6729M,19.457
2020-03-01 00:00:00+00:00,6730,91.259
2020-03-01 00:00:00+00:00,6730M,91.259
2020-03-01 00:00:00+00:00,6731,176.77
2020-03-01 00:00:00+00:00,6731M,176.77
2020-03-01 00:00:00+00:00,6732,1350.483
2020-03-01 00:00:00+00:00,6732M,1350.483
2020-03-01 00:00:00+00:00,6733,0.373
2020-03-01 00:00:00+00:00,6733M,0.373
2020-03-01 00:00:00+00:00,6734,2.529
2020-03-01 00:00:00+00:00,6734M,2.529
2020-03-01 00:00:00+00:00,6735,55.932
2020-03-01 00:00:00+00:00,6735M,55.932
2020-03-01 00:00:00+00:00,6736,6.841
2020-03-01 00:00:00+00:00,6736M,6.841
2020-03-01 00:00:00+00:00,6737,537.857
2020-03-01 00:00:00+00:00,7443M,136.849
2020-03-01 00:00:00+00:00,7507,26.21
2020-03-01 00:00:00+00:00,7507M,26.21
2020-03-01 00:00:00+00:00,7516,54.703
2020-03-01 00:00:00+00:00,7516M,54.703
2020-03-01 00:00:00+00:00,7551,48.827
2020-03-01 00:00:00+00:00,7551M,48.827
2020-03-01 00:00:00+00:00,7556,97.583
2020-03-01 00:00:00+00:00,7556M,97.583
2020-03-01 00:00:00+00:00,7558,37.79
2020-03-01 00:00:00+00:00,7558M,37.79
2020-03-01 00:00:00+00:00,7561,44.944
2020-03-01 00:00:00+00:00,7561M,44.944
2020-03-01 00:00:00+00:00,8021,597.851
2020-03-01 00:00:00+00:00,8021M,597.851
2020-03-01 00:00:00+00:00,8022,62.194
2020-03-01 00:00:00+00:00,8022M,62.194
2020-03-01 00:00:00+00:00,8029,159.502
2020-03-01 00:00:00+00:00,8029M,159.502
2020-03-01 00:00:00+00:00,8040,203.067
2020-03-01 00:00:00+00:00,8040M,203.067
2020-03-01 00:00:00+00:00,8047,121.377
2020-03-01 00:00:00+00:00,8047M,121.377
2020-03-01 00:00:00+00:00,8048,183.608
2020-03-01 00:00:00+00:00,8064,604.109
2020-03-01 00:00:00+00:00,8064M,604.109
2020-03-01 00:00:00+00:00,8071,843.707
2020-03-01 00:00:00+00:00,8071M,843.707
2020-03-01 00:00:00+00:00,8072,185.023
2020-03-01 00:00:00+00:00,8080M,1.349
2020-03-01 00:00:00+00:00,8081,1621.896
2020-03-01 00:00:00+00:00,6238M,634.85
2020-03-01 00:00:00+00:00,6242,68.617
2020-03-01 00:00:00+00:00,6242M,68.617
2020-03-01 00:00:00+00:00,6243,123.189
2020-03-01 00:00:00+00:00,6243M,123.189
2020-03-01 00:00:00+00:00,6251,3036.996
2020-03-01 00:00:00+00:00,6251M,3036.996
2020-03-01 00:00:00+00:00,6264M,10.501
2020-03-01 00:00:00+00:00,6265,273.836
2020-03-01 00:00:00+00:00,6265M,273.836
2020-03-01 00:00:00+00:00,6272M,387.536
2020-03-01 00:00:00+00:00,6274,4476.144
2020-03-01 00:00:00+00:00,6281,4238.441
2020-03-01 00:00:00+00:00,6281M,4238.441
2020-03-01 00:00:00+00:00,6282,4863.741
2020-03-01 00:00:00+00:00,6288,935.225
2020-03-01 00:00:00+00:00,6288M,935.225
2020-03-01 00:00:00+00:00,6289,17.177
2020-03-01 00:00:00+00:00,6289M,17.177
2020-03-01 00:00:00+00:00,6414M,17863.022
2020-03-01 00:00:00+00:00,6415,2853.031
2020-03-01 00:00:00+00:00,6415M,2853.031
2020-03-01 00:00:00+00:00,6416,1267.668
2020-03-01 00:00:00+00:00,6416M,1267.668
2020-03-01 00:00:00+00:00,6417,259.953
2020-03-01 00:00:00+00:00,6432,228.19
2020-03-01 00:00:00+00:00,6432M,228.19
2020-03-01 00:00:00+00:00,6434,350.825
2020-03-01 00:00:00+00:00,6434M,350.825
2020-03-01 00:00:00+00:00,6435,550.684
2020-03-01 00:00:00+00:00,6451,1005.498
2020-03-01 00:00:00+00:00,6451M,1005.498
2020-03-01 00:00:00+00:00,6452,1090.252
2020-03-01 00:00:00+00:00,6452M,1090.252
2020-03-01 00:00:00+00:00,6469,2019.366
2020-03-01 00:00:00+00:00,6469M,2019.366
2020-03-01 00:00:00+00:00,6470,376.049
2020-03-01 00:00:00+00:00,6470M,376.049
2020-03-01 00:00:00+00:00,6472,372.603
2020-03-01 00:00:00+00:00,6483M,0.0
2020-03-01 00:00:00+00:00,6485,227.355
2020-03-01 00:00:00+00:00,6485M,227.355
2020-03-01 00:00:00+00:00,6486,348.861
2020-03-01 00:00:00+00:00,6486M,348.861
2020-03-01 00:00:00+00:00,6497M,0.0
2020-03-01 00:00:00+00:00,6498,94.322
2020-03-01 00:00:00+00:00,6498M,94.322
2020-03-01 00:00:00+00:00,6499,137.02
2020-03-01 00:00:00+00:00,6499M,137.02
2020-03-01 00:00:00+00:00,6509,886.553
2020-03-01 00:00:00+00:00,6509M,886.553
2020-03-01 00:00:00+00:00,6510,900.401
2020-03-01 00:00:00+00:00,6510M,900.401
2020-03-01 00:00:00+00:00,6527,114.061
2020-03-01 00:00:00+00:00,6527M,114.061
2020-03-01 00:00:00+00:00,6529,50.606
2020-03-01 00:00:00+00:00,6529M,50.606
2020-03-01 00:00:00+00:00,6530,64.496
2020-03-01 00:00:00+00:00,6530M,64.496
2020-03-01 00:00:00+00:00,6531,937.976
2020-03-01 00:00:00+00:00,6542,233.455
2020-03-01 00:00:00+00:00,6542M,233.455
2020-03-01 00:00:00+00:00,6543,171.351
2020-03-01 00:00:00+00:00,6543M,171.351
2020-03-01 00:00:00+00:00,6545,30.192
2020-03-01 00:00:00+00:00,6555M,67.289
2020-03-01 00:00:00+00:00,6556,449.969
2020-03-01 00:00:00+00:00,6556M,449.969
2020-03-01 00:00:00+00:00,6558,210.674
2020-03-01 00:00:00+00:00,6558M,210.674
2020-03-01 00:00:00+00:00,6559,20.253
2020-03-01 00:00:00+00:00,6570M,147.93
2020-03-01 00:00:00+00:00,6572,7.64
2020-03-01 00:00:00+00:00,6572M,7.64
2020-03-01 00:00:00+00:00,6573,306.705
2020-03-01 00:00:00+00:00,6573M,306.705
2020-03-01 00:00:00+00:00,6574,209.194
2020-03-01 00:00:00+00:00,6574M,209.194
2020-03-01 00:00:00+00:00,6585M,456.328
2020-03-01 00:00:00+00:00,6586,0.018
2020-03-01 00:00:00+00:00,6586M,0.018
2020-03-01 00:00:00+00:00,6588,60.385
2020-03-01 00:00:00+00:00,6588M,60.385
2020-03-01 00:00:00+00:00,6603,546.877
2020-03-01 00:00:00+00:00,6603M,546.877
2020-03-01 00:00:00+00:00,6615,119.101
2020-03-01 00:00:00+00:00,6615M,119.101
2020-03-01 00:00:00+00:00,6617,0.0
2020-03-01 00:00:00+00:00,6617M,0.0
2020-03-01 00:00:00+00:00,6618,75.947
2020-03-01 00:00:00+00:00,6618M,75.947
2020-03-01 00:00:00+00:00,6639,61.924
2020-03-01 00:00:00+00:00,6639M,61.924
2020-03-01 00:00:00+00:00,6640,173.847
2020-03-01 00:00:00+00:00,6640M,173.847
2020-03-01 00:00:00+00:00,6641,248.663
2020-03-01 00:00:00+00:00,6641M,248.663
2020-03-01 00:00:00+00:00,6642,95.734
2020-03-01 00:00:00+00:00,6642M,95.734
2020-03-01 00:00:00+00:00,6643,196.285
2020-03-01 00:00:00+00:00,6643M,196.285
2020-03-01 00:00:00+00:00,6666,112.285
2020-03-01 00:00:00+00:00,6666M,112.285
2020-03-01 00:00:00+00:00,6667,343.652
2020-03-01 00:00:00+00:00,6667M,343.652
2020-03-01 00:00:00+00:00,6668,395.162
2020-03-01 00:00:00+00:00,6668M,395.162
2020-03-01 00:00:00+00:00,6669,35148.427
2020-03-01 00:00:00+00:00,6669M,35148.427
2020-03-01 00:00:00+00:00,6670,3617.234
2020-03-01 00:00:00+00:00,6696,0.0
2020-03-01 00:00:00+00:00,6696M,0.0
2020-03-01 00:00:00+00:00,6697,426.673
2020-03-01 00:00:00+00:00,6697M,426.673
2020-03-01 00:00:00+00:00,6698,139.108
2020-03-01 00:00:00+00:00,6698M,139.108
2020-03-01 00:00:00+00:00,6699,47.95
2020-03-01 00:00:00+00:00,6699M,47.95
2020-03-01 00:00:00+00:00,6737M,537.857
2020-03-01 00:00:00+00:00,6738,35.456
2020-03-01 00:00:00+00:00,6738M,35.456
2020-03-01 00:00:00+00:00,6740,105.221
2020-03-01 00:00:00+00:00,6740M,105.221
2020-03-01 00:00:00+00:00,6743,279.737
2020-03-01 00:00:00+00:00,6743M,279.737
2020-03-01 00:00:00+00:00,6744,47.545
2020-03-01 00:00:00+00:00,6744M,47.545
2020-03-01 00:00:00+00:00,6747,94.857
2020-03-01 00:00:00+00:00,6747M,94.857
2020-03-01 00:00:00+00:00,6750,212.067
2020-03-01 00:00:00+00:00,6750M,212.067
2020-03-01 00:00:00+00:00,6751,268.751
2020-03-01 00:00:00+00:00,6751M,268.751
2020-03-01 00:00:00+00:00,6752,229.409
2020-03-01 00:00:00+00:00,6752M,229.409
2020-03-01 00:00:00+00:00,6754,722.037
2020-03-01 00:00:00+00:00,6754M,722.037
2020-03-01 00:00:00+00:00,6755,427.56
2020-03-01 00:00:00+00:00,6755M,427.56
2020-03-01 00:00:00+00:00,6756,429.558
2020-03-01 00:00:00+00:00,6756M,429.558
2020-03-01 00:00:00+00:00,6757,1619.077
2020-03-01 00:00:00+00:00,8011,328.897
2020-03-01 00:00:00+00:00,8011M,328.897
2020-03-01 00:00:00+00:00,8024,81.121
2020-03-01 00:00:00+00:00,8024M,81.121
2020-03-01 00:00:00+00:00,8034,61.124
2020-03-01 00:00:00+00:00,8034M,61.124
2020-03-01 00:00:00+00:00,8043,1275.673
2020-03-01 00:00:00+00:00,8043M,1275.673
2020-03-01 00:00:00+00:00,8044,10679.518
2020-03-01 00:00:00+00:00,8044M,10679.518
2020-03-01 00:00:00+00:00,8053M,61.118
2020-03-01 00:00:00+00:00,8054,235.395
2020-03-01 00:00:00+00:00,8054M,235.395
2020-03-01 00:00:00+00:00,8069,2922.127
2020-03-01 00:00:00+00:00,8069M,2922.127
2020-03-01 00:00:00+00:00,8070,3788.41
2020-03-01 00:00:00+00:00,8070M,3788.41
2020-03-01 00:00:00+00:00,8080,1.349
2020-03-01 00:00:00+00:00,8085M,172.085
2020-03-01 00:00:00+00:00,8086,813.701
2020-03-01 00:00:00+00:00,8086M,813.701
2020-03-01 00:00:00+00:00,8096M,7458.439
2020-03-01 00:00:00+00:00,8097,17.241
2020-03-01 00:00:00+00:00,8097M,17.241
2020-03-01 00:00:00+00:00,8107,159.954
2020-03-01 00:00:00+00:00,8107M,159.954
2020-03-01 00:00:00+00:00,8109,224.509
2020-03-01 00:00:00+00:00,8115,510.529
2020-03-01 00:00:00+00:00,8115M,510.529
2020-03-01 00:00:00+00:00,8119,579.43
2020-03-01 00:00:00+00:00,8119M,579.43
2020-03-01 00:00:00+00:00,8150,5586.802
2020-03-01 00:00:00+00:00,8150M,5586.802
2020-03-01 00:00:00+00:00,8155,739.511
2020-03-01 00:00:00+00:00,8155M,739.511
2020-03-01 00:00:00+00:00,8182M,622.904
2020-03-01 00:00:00+00:00,8183,575.844
2020-03-01 00:00:00+00:00,8183M,575.844
2020-03-01 00:00:00+00:00,8218,144.374
2020-03-01 00:00:00+00:00,8218M,144.374
2020-03-01 00:00:00+00:00,8249,571.419
2020-03-01 00:00:00+00:00,8249M,571.419
2020-03-01 00:00:00+00:00,8255,857.246
2020-03-01 00:00:00+00:00,6717,117.724
2020-03-01 00:00:00+00:00,6717M,117.724
2020-03-01 00:00:00+00:00,6720,43.883
2020-03-01 00:00:00+00:00,6720M,43.883
2020-03-01 00:00:00+00:00,6721,498.887
2020-03-01 00:00:00+00:00,6721M,498.887
2020-03-01 00:00:00+00:00,6723,227.715
2020-03-01 00:00:00+00:00,6723M,227.715
2020-03-01 00:00:00+00:00,6724,8.346
2020-03-01 00:00:00+00:00,6724M,8.346
2020-03-01 00:00:00+00:00,7402,99.086
2020-03-01 00:00:00+00:00,7402M,99.086
2020-03-01 00:00:00+00:00,7419,29.749
2020-03-01 00:00:00+00:00,7419M,29.749
2020-03-01 00:00:00+00:00,7443,136.849
2020-03-01 00:00:00+00:00,8015,22.342
2020-03-01 00:00:00+00:00,8015M,22.342
2020-03-01 00:00:00+00:00,8027,324.452
2020-03-01 00:00:00+00:00,8027M,324.452
2020-03-01 00:00:00+00:00,8028,626.533
2020-03-01 00:00:00+00:00,8028M,626.533
2020-03-01 00:00:00+00:00,8038,51.518
2020-03-01 00:00:00+00:00,8038M,51.518
2020-03-01 00:00:00+00:00,8039,1614.049
2020-03-01 00:00:00+00:00,8039M,1614.049
2020-03-01 00:00:00+00:00,8045,186.624
2020-03-01 00:00:00+00:00,8045M,186.624
2020-03-01 00:00:00+00:00,8046,7916.765
2020-03-01 00:00:00+00:00,8046M,7916.765
2020-03-01 00:00:00+00:00,8050,1043.789
2020-03-01 00:00:00+00:00,8050M,1043.789
2020-03-01 00:00:00+00:00,8053,61.118
2020-03-01 00:00:00+00:00,8066,1255.629
2020-03-01 00:00:00+00:00,8066M,1255.629
2020-03-01 00:00:00+00:00,8067,48.377
2020-03-01 00:00:00+00:00,8072M,185.023
2020-03-01 00:00:00+00:00,8074,286.361
2020-03-01 00:00:00+00:00,8074M,286.361
2020-03-01 00:00:00+00:00,8083,409.384
2020-03-01 00:00:00+00:00,8083M,409.384
2020-03-01 00:00:00+00:00,8087,17.567
2020-03-01 00:00:00+00:00,8087M,17.567
2020-03-01 00:00:00+00:00,8088,525.908
2020-03-01 00:00:00+00:00,8088M,525.908
2020-03-01 00:00:00+00:00,8093,95.476
2020-03-01 00:00:00+00:00,8093M,95.476
2020-03-01 00:00:00+00:00,8096,7458.439
2020-03-01 00:00:00+00:00,8104,270.785
2020-03-01 00:00:00+00:00,8104M,270.785
2020-03-01 00:00:00+00:00,8105,1558.631
2020-03-01 00:00:00+00:00,8105M,1558.631
2020-03-01 00:00:00+00:00,8112M,32252.139
2020-03-01 00:00:00+00:00,8114,1863.62
2020-03-01 00:00:00+00:00,8114M,1863.62
2020-03-01 00:00:00+00:00,8131,2574.022
2020-03-01 00:00:00+00:00,8131M,2574.022
2020-03-01 00:00:00+00:00,8147,150.814
2020-03-01 00:00:00+00:00,8147M,150.814
2020-03-01 00:00:00+00:00,8179,982.357
2020-03-01 00:00:00+00:00,8179M,982.357
2020-03-01 00:00:00+00:00,8182,622.904
2020-03-01 00:00:00+00:00,8213,4796.297
2020-03-01 00:00:00+00:00,8213M,4796.297
2020-03-01 00:00:00+00:00,8215,3443.606
2020-03-01 00:00:00+00:00,8215M,3443.606
2020-03-01 00:00:00+00:00,8227,72.499
2020-03-01 00:00:00+00:00,8227M,72.499
2020-03-01 00:00:00+00:00,8234,1536.661
2020-03-01 00:00:00+00:00,8271,1964.38
2020-03-01 00:00:00+00:00,8271M,1964.38
2020-03-01 00:00:00+00:00,8289,312.314
2020-03-01 00:00:00+00:00,8289M,312.314
2020-03-01 00:00:00+00:00,8291,83.701
2020-03-01 00:00:00+00:00,8291M,83.701
2020-03-01 00:00:00+00:00,8341,666.514
2020-03-01 00:00:00+00:00,8341M,666.514
2020-03-01 00:00:00+00:00,8342,376.302
2020-03-01 00:00:00+00:00,8342M,376.302
2020-03-01 00:00:00+00:00,8367,473.452
2020-03-01 00:00:00+00:00,8367M,473.452
2020-03-01 00:00:00+00:00,8374,632.795
2020-03-01 00:00:00+00:00,8374M,632.795
2020-03-01 00:00:00+00:00,8406M,1429.493
2020-03-01 00:00:00+00:00,8409,65.452
2020-03-01 00:00:00+00:00,8409M,65.452
2020-03-01 00:00:00+00:00,8410,219.873
2020-03-01 00:00:00+00:00,8420,408.302
2020-03-01 00:00:00+00:00,8420M,408.302
2020-03-01 00:00:00+00:00,8421,268.566
2020-03-01 00:00:00+00:00,8421M,268.566
2020-03-01 00:00:00+00:00,8433,471.787
2020-03-01 00:00:00+00:00,8433M,471.787
2020-03-01 00:00:00+00:00,8435,155.476
2020-03-01 00:00:00+00:00,8435M,155.476
2020-03-01 00:00:00+00:00,8443M,317.859
2020-03-01 00:00:00+00:00,8444,574.568
2020-03-01 00:00:00+00:00,8444M,574.568
2020-03-01 00:00:00+00:00,8446,314.903
2020-03-01 00:00:00+00:00,8446M,314.903
2020-03-01 00:00:00+00:00,8450,129.538
2020-03-01 00:00:00+00:00,8472,85.953
2020-03-01 00:00:00+00:00,8472M,85.953
2020-03-01 00:00:00+00:00,8473,1094.551
2020-03-01 00:00:00+00:00,8473M,1094.551
2020-03-01 00:00:00+00:00,8476,179.574
2020-03-01 00:00:00+00:00,8476M,179.574
2020-03-01 00:00:00+00:00,8477,1282.292
2020-03-01 00:00:00+00:00,8491,224.865
2020-03-01 00:00:00+00:00,8491M,224.865
2020-03-01 00:00:00+00:00,8492,32.387
2020-03-01 00:00:00+00:00,8492M,32.387
2020-03-01 00:00:00+00:00,8495,62.382
2020-03-01 00:00:00+00:00,8916,2027.513
2020-03-01 00:00:00+00:00,8916M,2027.513
2020-03-01 00:00:00+00:00,8917,681.289
2020-03-01 00:00:00+00:00,8917M,681.289
2020-03-01 00:00:00+00:00,8927,1165.18
2020-03-01 00:00:00+00:00,8927M,1165.18
2020-03-01 00:00:00+00:00,8928,612.638
2020-03-01 00:00:00+00:00,8933,781.033
2020-03-01 00:00:00+00:00,8933M,781.033
2020-03-01 00:00:00+00:00,8934,149.485
2020-03-01 00:00:00+00:00,8934M,149.485
2020-03-01 00:00:00+00:00,8941,518.03
2020-03-01 00:00:00+00:00,8941M,518.03
2020-03-01 00:00:00+00:00,8942,806.16
2020-03-01 00:00:00+00:00,9802,2772.864
2020-03-01 00:00:00+00:00,9802M,2772.864
2020-03-01 00:00:00+00:00,9906,8.682
2020-03-01 00:00:00+00:00,9906M,8.682
2020-03-01 00:00:00+00:00,9907,6199.076
2020-03-01 00:00:00+00:00,9912M,123.414
2020-03-01 00:00:00+00:00,9914,5259.688
2020-03-01 00:00:00+00:00,9914M,5259.688
2020-03-01 00:00:00+00:00,9921M,13321.328
2020-03-01 00:00:00+00:00,9929,261.64
2020-03-01 00:00:00+00:00,9929M,261.64
2020-03-01 00:00:00+00:00,9937,4976.841
2020-03-01 00:00:00+00:00,9937M,4976.841
2020-03-01 00:00:00+00:00,9942,606.568
2020-03-01 00:00:00+00:00,9942M,606.568
2020-03-01 00:00:00+00:00,9943,745.921
2020-03-01 00:00:00+00:00,9943M,745.921
2020-03-01 00:00:00+00:00,9950,523.614
2020-03-01 00:00:00+00:00,9950M,523.614
2020-03-01 00:00:00+00:00,9951,1053.557
2020-03-01 00:00:00+00:00,9960M,87.253
2020-03-01 00:00:00+00:00,9962,555.862
2020-03-01 00:00:00+00:00,E1500,64.216
2020-03-01 00:00:00+00:00,E1600,39.409
2020-03-01 00:00:00+00:00,E2100,46.698
2020-03-01 00:00:00+00:00,E2200,119.875
2020-03-01 00:00:00+00:00,E2600,195.322
2020-03-01 00:00:00+00:00,E2900,157.721
2020-03-01 00:00:00+00:00,E3000,1.536
2020-03-01 00:00:00+00:00,E6666,6340.956
2020-03-01 00:00:00+00:00,M1100,39.522
2020-03-01 00:00:00+00:00,M1200,169.514
2020-03-01 00:00:00+00:00,M1722,23.952
2020-03-01 00:00:00+00:00,M1800,9.895
2020-03-01 00:00:00+00:00,M2325,1248.477
2020-03-01 00:00:00+00:00,M2326,195.028
2020-03-01 00:00:00+00:00,M2327,184.363
2020-03-01 00:00:00+00:00,M2328,308.395
2020-03-01 00:00:00+00:00,M2329,408.402
2020-03-01 00:00:00+00:00,M2870,31.849
2020-03-01 00:00:00+00:00,M2871,575.553
2020-03-01 00:00:00+00:00,O11C,0.165
2020-03-01 00:00:00+00:00,O12A,0.489
2020-03-01 00:00:00+00:00,O12B,0.674
2020-03-01 00:00:00+00:00,O15A,4.14
2020-03-01 00:00:00+00:00,O15B,1.222
2020-03-01 00:00:00+00:00,O15C,0.901
2020-03-01 00:00:00+00:00,O17F,1.374
2020-03-01 00:00:00+00:00,O17G,8.964
2020-03-01 00:00:00+00:00,O17H,2.409
2020-03-01 00:00:00+00:00,O17X,5.112
2020-03-01 00:00:00+00:00,O22B,0.31
2020-03-01 00:00:00+00:00,O2324,100.857
2020-03-01 00:00:00+00:00,O2325,50.42
2020-03-01 00:00:00+00:00,O2326,28.189
2020-03-01 00:00:00+00:00,O2327,16.089
2020-03-01 00:00:00+00:00,O23B3,10.788
2020-03-01 00:00:00+00:00,O23B4,2.102
2020-03-01 00:00:00+00:00,O23B5,11.837
2020-03-01 00:00:00+00:00,6772,0.0
2020-03-01 00:00:00+00:00,6772M,0.0
2020-03-01 00:00:00+00:00,6776,4078.874
2020-03-01 00:00:00+00:00,6776M,4078.874
2020-03-01 00:00:00+00:00,6803,1300.292
2020-03-01 00:00:00+00:00,6803M,1300.292
2020-03-01 00:00:00+00:00,8016,3138.847
2020-03-01 00:00:00+00:00,8016M,3138.847
2020-03-01 00:00:00+00:00,8032,697.05
2020-03-01 00:00:00+00:00,8032M,697.05
2020-03-01 00:00:00+00:00,8033,216.979
2020-03-01 00:00:00+00:00,8033M,216.979
2020-03-01 00:00:00+00:00,8042,725.307
2020-03-01 00:00:00+00:00,8042M,725.307
2020-03-01 00:00:00+00:00,8048M,183.608
2020-03-01 00:00:00+00:00,8049,384.744
2020-03-01 00:00:00+00:00,8049M,384.744
2020-03-01 00:00:00+00:00,8059,342.82
2020-03-01 00:00:00+00:00,8059M,342.82
2020-03-01 00:00:00+00:00,8067M,48.377
2020-03-01 00:00:00+00:00,8068,387.31
2020-03-01 00:00:00+00:00,8068M,387.31
2020-03-01 00:00:00+00:00,8076,520.112
2020-03-01 00:00:00+00:00,8076M,520.112
2020-03-01 00:00:00+00:00,8077,169.389
2020-03-01 00:00:00+00:00,8077M,169.389
2020-03-01 00:00:00+00:00,8084,204.218
2020-03-01 00:00:00+00:00,8084M,204.218
2020-03-01 00:00:00+00:00,8085,172.085
2020-03-01 00:00:00+00:00,8091M,321.977
2020-03-01 00:00:00+00:00,8092,74.26
2020-03-01 00:00:00+00:00,8092M,74.26
2020-03-01 00:00:00+00:00,8101M,472.728
2020-03-01 00:00:00+00:00,8103,595.948
2020-03-01 00:00:00+00:00,8103M,595.948
2020-03-01 00:00:00+00:00,8111,187.92
2020-03-01 00:00:00+00:00,8111M,187.92
2020-03-01 00:00:00+00:00,8112,32252.139
2020-03-01 00:00:00+00:00,8171,49.104
2020-03-01 00:00:00+00:00,8171M,49.104
2020-03-01 00:00:00+00:00,8176,76.081
2020-03-01 00:00:00+00:00,8176M,76.081
2020-03-01 00:00:00+00:00,8201M,286.135
2020-03-01 00:00:00+00:00,8210,1337.275
2020-03-01 00:00:00+00:00,8210M,1337.275
2020-03-01 00:00:00+00:00,8234M,1536.661
2020-03-01 00:00:00+00:00,8240,2171.997
2020-03-01 00:00:00+00:00,8240M,2171.997
2020-03-01 00:00:00+00:00,8281,10.391
2020-03-01 00:00:00+00:00,8281M,10.391
2020-03-01 00:00:00+00:00,8284,417.737
2020-03-01 00:00:00+00:00,8299,12866.703
