證券代碼,年月日,時間,指數,委託買進筆數,委託買進張數,委託賣出筆數,委託賣出張數,成交筆數,成交張數,成交金額
Y9999,2020-04-09,1049,10111.26,4718918,17061817,3538599,6579677,917227,3277282,100577
Y9999,2020-04-09,1050,10109.23,4743169,17057204,3558806,6588473,921227,3290033,100988
Y9999,2020-04-09,1051,10114.0,4769976,17060703,3578770,6618070,925783,3305781,101441
Y9999,2020-04-09,1052,10112.22,4794352,17107254,3597709,6644795,929850,3317866,101805
Y9999,2020-04-09,1053,10112.5,4820536,17067087,3618332,6651202,933775,3333516,102222
Y9999,2020-04-09,1054,10108.78,4843905,17111422,3635180,6658855,937101,3345008,102555
Y9999,2020-04-09,1055,10114.23,4867652,17131227,3653116,6679560,940116,3354305,102836
Y9999,2020-04-09,1056,10115.19,4892344,17179629,3670770,6693272,944053,3367868,103157
Y9999,2020-04-09,1057,10114.54,4917110,17149162,3688739,6689050,947435,3378928,103558
Y9999,2020-04-09,1058,10108.56,4939646,17178193,3706916,6711540,950398,3388487,103855
Y9999,2020-04-09,1059,10110.07,4960626,17184168,3724413,6721990,953322,3397379,104138
Y9999,2020-04-09,1100,10111.33,4981924,17254007,3740743,6746125,956003,3406633,104407
Y9999,2020-04-09,1101,10112.64,5002875,17263783,3756815,6739013,959745,3422514,104777
Y9999,2020-04-09,1102,10121.45,5027126,17257933,3775137,6739030,963227,3435035,105153
Y9999,2020-04-09,1103,10112.6,5053275,17283468,3795958,6765467,966401,3444827,105509
Y9999,2020-04-09,1104,10108.78,5073344,17298454,3812909,6781927,969676,3457539,105853
Y9999,2020-04-09,1105,10108.97,5096447,17249869,3832329,6780085,973191,3468683,106272
Y9999,2020-04-09,1106,10094.93,5127482,17252860,3857489,6806413,979242,3487305,107003
Y9999,2020-04-09,1107,10096.24,5153611,17260010,3877370,6833319,982539,3497172,107319
Y9999,2020-04-09,1108,10099.17,5176239,17283043,3895640,6848947,985820,3505819,107596
Y9999,2020-04-09,1109,10093.7,5196303,17332080,3913002,6867089,988914,3515736,107879
Y9999,2020-04-09,1110,10093.69,5216404,17328485,3929545,6877057,992220,3526217,108186
Y9999,2020-04-09,1111,10097.75,5236610,17350858,3946561,6891159,995775,3538477,108540
Y9999,2020-04-09,1112,10097.21,5256743,17397303,3962865,6918173,998795,3547501,108816
Y9999,2020-04-09,1113,10099.11,5280987,17421808,3980980,6928479,1002209,3559037,109162
Y9999,2020-04-09,1114,10096.16,5306528,17420982,3999923,6945512,1005397,3571173,109524
Y9999,2020-04-09,1115,10096.33,5325798,17445387,4014628,6962828,1007983,3580703,109787
Y9999,2020-04-09,1116,10097.2,5344427,17465897,4030234,6975514,1011429,3593686,110068
Y9999,2020-04-09,1117,10097.05,5360848,17505581,4044325,6988032,1014174,3600567,110337
Y9999,2020-04-09,1118,10099.94,5378915,17491404,4058592,6994563,1016872,3608663,110591
Y9999,2020-04-09,1119,10096.55,5395544,17503588,4072296,7002492,1019800,3617141,110916
Y9999,2020-04-09,1120,10095.83,5411950,17507051,4085265,7008610,1022466,3624767,111200
Y9999,2020-04-09,1121,10098.0,5435530,17521297,4102618,7010551,1026110,3637773,111574
Y9999,2020-04-09,1122,10099.35,5456785,17512390,4117972,7011201,1029000,3645524,111837
Y9999,2020-04-09,1123,10098.95,5479702,17575179,4134321,7037523,1031608,3653570,112078
Y9999,2020-04-09,1124,10102.77,5497844,17544420,4147884,7040717,1034358,3661426,112353
Y9999,2020-04-09,1125,10099.39,5517544,17585194,4162803,7061344,1037005,3671232,112621
Y9999,2020-04-09,1126,10105.5,5537398,17562999,4176966,7042872,1040341,3683012,112937
Y9999,2020-04-09,1127,10106.86,5560542,17586254,4194199,7053156,1043622,3695101,113302
Y9999,2020-04-09,1128,10106.59,5581261,17550099,4209325,7055388,1046234,3703991,113595
Y9999,2020-04-09,1129,10108.19,5601795,17610643,4224160,7074466,1048966,3712644,113854
Y9999,2020-04-09,1130,10105.55,5623300,17669451,4239838,7093917,1051627,3720857,114123
Y9999,2020-04-09,1131,10111.09,5641917,17666424,4254471,7097714,1054455,3730631,114359
Y9999,2020-04-09,1132,10105.97,5658999,17676773,4267817,7107512,1056893,3738330,114635
Y9999,2020-04-09,1133,10111.24,5677884,17700669,4282174,7122814,1059232,3745411,114868
Y9999,2020-04-09,1134,10105.92,5692375,17728543,4293686,7134226,1061473,3752916,115170
Y9999,2020-04-09,1135,10112.89,5708557,17737478,4305830,7142367,1063703,3760442,115439
Y9999,2020-04-09,1136,10113.56,5725327,17743097,4317138,7148318,1066276,3767900,115677
Y9999,2020-04-09,1137,10113.27,5742939,17748441,4328241,7159107,1068942,3779059,115923
Y9999,2020-04-09,1138,10116.81,5762690,17728963,4340754,7165235,1071425,3788053,116180
Y9999,2020-04-09,1139,10113.37,5780514,17730681,4352266,7179342,1073934,3795392,116436
Y9999,2020-04-09,1140,10113.72,5799202,17779133,4364743,7192022,1076147,3802538,116653
Y9999,2020-04-09,1141,10115.17,5817126,17769369,4377256,7199973,1078674,3811886,116896
Y9999,2020-04-09,1142,10114.06,5835729,17813898,4390121,7204871,1080795,3819273,117092
Y9999,2020-04-09,1143,10113.17,5852846,17845759,4402780,7216947,1083093,3826139,117346
Y9999,2020-04-09,1144,10115.9,5868453,17824961,4414028,7197109,1085496,3832693,117623
Y9999,2020-04-09,1145,10115.72,5885945,17839535,4426356,7220301,1087800,3840348,117861
Y9999,2020-04-09,1146,10117.51,5898754,17881531,4436655,7232419,1090624,3850809,118087
Y9999,2020-04-09,1147,10123.66,5921902,17883605,4453936,7229404,1094120,3864516,118531
Y9999,2020-04-09,1148,10121.81,5940987,17865737,4467703,7231612,1097621,3878537,118956
Y9999,2020-04-09,1149,10125.67,5961273,17911577,4482769,7255207,1101404,3895375,119384
Y9999,2020-04-09,1150,10126.54,5982133,17909144,4497735,7255176,1105512,3907615,119832
Y9999,2020-04-09,1151,10125.31,6002535,17952156,4511747,7272202,1109773,3921097,120250
Y9999,2020-04-09,1152,10132.0,6022928,17958416,4526194,7268484,1113041,3930947,120634
Y9999,2020-04-09,1153,10128.01,6044253,17936067,4540970,7290349,1116168,3940718,121010
Y9999,2020-04-09,1154,10130.81,6067855,17958119,4557374,7288844,1119765,3952361,121548
Y9999,2020-04-09,1155,10137.1,6087638,17987305,4571210,7305766,1122661,3960450,121880
Y9999,2020-04-09,1156,10132.59,6109413,17972696,4584841,7313185,1125840,3969535,122213
Y9999,2020-04-09,1157,10137.07,6127509,18021506,4597961,7324826,1128633,3977956,122532
Y9999,2020-04-09,1158,10134.58,6144473,17984019,4610300,7327144,1131274,3987073,122840
Y9999,2020-04-09,1159,10139.1,6160658,18071449,4621950,7344310,1133639,3994391,123092
Y9999,2020-04-09,1200,10140.11,6176525,18063577,4632974,7346867,1135888,4000657,123349
Y9999,2020-04-09,1201,10140.63,6193664,18051371,4645238,7353368,1138878,4010661,123650
Y9999,2020-04-09,1202,10145.15,6210643,18089976,4657448,7373757,1141421,4018051,123931
Y9999,2020-04-09,1203,10140.71,6223916,18120233,4667572,7376391,1143584,4025532,124138
Y9999,2020-04-09,1204,10142.63,6237458,18084653,4678746,7365952,1146597,4038365,124475
Y9999,2020-04-09,1205,10141.85,6250057,18106200,4688318,7375077,1148855,4046371,124704
Y9999,2020-04-09,1206,10148.0,6270865,18147668,4702412,7394258,1152183,4060629,125017
Y9999,2020-04-09,1207,10145.86,6293609,18124375,4719710,7397266,1155304,4070700,125356
Y9999,2020-04-09,1208,10140.79,6308363,18181166,4732053,7423254,1157826,4078467,125581
Y9999,2020-04-09,1209,10143.78,6324572,18173283,4745150,7421007,1160353,4085995,125821
Y9999,2020-04-09,1210,10141.27,6343433,18174538,4759163,7436604,1162874,4093847,126079
Y9999,2020-04-09,1211,10130.69,6364770,18161882,4775495,7462645,1166456,4106243,126442
Y9999,2020-04-09,1212,10132.55,6386149,18183487,4791274,7465692,1168954,4114552,126725
Y9999,2020-04-09,1213,10130.51,6400378,18190184,4802038,7484722,1171093,4121624,126940
Y9999,2020-04-09,1214,10130.57,6416471,18158660,4814640,7481212,1173122,4128036,127127
Y9999,2020-04-09,1215,10130.64,6432209,18208771,4826685,7501084,1175252,4135511,127361
Y9999,2020-04-09,1216,10128.29,6444212,18231809,4836608,7512376,1178082,4146550,127580
Y9999,2020-04-09,1217,10129.8,6456025,18249202,4846724,7520032,1180274,4153742,127769
Y9999,2020-04-09,1218,10130.55,6468344,18261273,4857415,7531965,1182530,4160977,127968
Y9999,2020-04-09,1219,10129.34,6477885,18222478,4865586,7530254,1184646,4167510,128178
Y9999,2020-04-09,1220,10127.8,6492425,18256440,4876242,7543725,1186810,4173467,128374
Y9999,2020-04-09,1221,10133.25,6507761,18262704,4887104,7554118,1189376,4182003,128573
Y9999,2020-04-09,1222,10129.53,6523295,18263769,4898606,7555281,1191520,4188259,128762
Y9999,2020-04-09,1223,10126.22,6542041,18269683,4912968,7550931,1194434,4196802,129057
Y9999,2020-04-09,1224,10126.81,6559890,18233719,4927078,7555502,1197208,4204984,129356
Y9999,2020-04-09,1225,10124.87,6578706,18289022,4943028,7572281,1200101,4213594,129633
Y9999,2020-04-09,1226,10124.68,6595713,18288807,4955738,7589777,1203415,4225339,129951
Y9999,2020-04-09,1227,10123.43,6611850,18303602,4967362,7596506,1205864,4232884,130184
Y9999,2020-04-09,1228,10116.5,6628951,18332579,4980383,7615929,1208773,4241696,130485
Y9999,2020-04-09,1229,10117.7,6644810,18329838,4992636,7621429,1211333,4248697,130739
Y9999,2020-04-09,1230,10117.11,6661765,18318508,5005494,7625568,1214038,4258181,131035
Y9999,2020-04-09,1231,10117.95,6678629,18341881,5018912,7633374,1217349,4270433,131337
Y9999,2020-04-09,1232,10124.63,6693126,18384485,5030341,7653797,1219740,4276864,131581
Y9999,2020-04-09,1233,10119.72,6705828,18390666,5040680,7659716,1221947,4283503,131824
Y9999,2020-04-09,1234,10120.95,6717346,18402909,5049841,7673878,1224248,4290338,132037
Y9999,2020-04-09,1235,10128.7,6741202,18344250,5066939,7640207,1228104,4305242,132598
Y9999,2020-04-09,1236,10130.1,6763686,18374047,5082317,7660464,1231665,4318068,132954
Y9999,2020-04-09,1237,10129.8,6783199,18437841,5095063,7678397,1234057,4325603,133190
Y9999,2020-04-09,1238,10131.59,6799417,18467990,5106757,7696809,1236500,4333000,133412
Y9999,2020-04-09,1239,10132.97,6817074,18421590,5118943,7681211,1238957,4340637,133666
Y9999,2020-04-09,1240,10138.56,6834903,18427002,5131579,7686132,1241541,4348552,133926
Y9999,2020-04-09,1241,10140.55,6857983,18437278,5146577,7699835,1245435,4361939,134407
Y9999,2020-04-09,1242,10140.44,6877964,18441145,5159361,7714108,1248190,4370401,134695
Y9999,2020-04-09,1243,10134.73,6896317,18503955,5173060,7731346,1251645,4383089,135009
Y9999,2020-04-09,1244,10135.8,6916186,18476076,5187467,7733116,1254780,4395043,135300
Y9999,2020-04-09,1245,10141.7,6934445,18533365,5200666,7752548,1257613,4404469,135562
Y9999,2020-04-09,1246,10135.37,6949055,18535501,5213565,7758701,1261198,4417115,135868
Y9999,2020-04-09,1247,10138.72,6963132,18561652,5225682,7766364,1263860,4424749,136095
Y9999,2020-04-09,1248,10137.29,6976380,18571702,5236611,7787429,1266462,4432415,136341
Y9999,2020-04-09,1249,10139.24,6989848,18589848,5248619,7786581,1269102,4441591,136613
Y9999,2020-04-09,1250,10140.1,7005973,18574569,5261011,7803915,1271777,4449733,136894
Y9999,2020-04-09,1251,10143.2,7021685,18587519,5273702,7806781,1275557,4463701,137202
Y9999,2020-04-09,1252,10145.94,7040337,18583235,5287416,7804157,1278600,4472996,137528
Y9999,2020-04-09,1253,10145.73,7055913,18635621,5299067,7828181,1281372,4481873,137766
Y9999,2020-04-09,1254,10146.86,7072827,18617857,5311087,7827696,1284453,4491638,138074
Y9999,2020-04-09,1255,10148.24,7089311,18674541,5323327,7856281,1287537,4502001,138364
Y9999,2020-04-09,1256,10149.52,7104319,18670600,5333651,7852688,1291496,4517838,138734
Y9999,2020-04-09,1257,10145.28,7121200,18698629,5344959,7867529,1294950,4531594,139074
Y9999,2020-04-09,1258,10147.37,7140857,18703308,5358961,7857496,1298199,4543095,139372
Y9999,2020-04-09,1259,10148.59,7159513,18685085,5372529,7869755,1301899,4556692,139759
Y9999,2020-04-09,1300,10148.75,7182696,18694778,5388686,7893595,1305716,4570057,140196
Y9999,2020-04-09,1301,10151.22,7206563,18744032,5407258,7776408,1311606,4595201,140801
Y9999,2020-04-09,1302,10154.07,7225381,18725725,5422187,7778872,1315851,4610405,141244
Y9999,2020-04-09,1303,10153.91,7243083,18764631,5436925,7790534,1319393,4623202,141578
Y9999,2020-04-09,1304,10148.73,7259529,18791374,5451926,7810552,1323003,4635255,141975
Y9999,2020-04-09,1305,10149.61,7274104,18783582,5465350,7823146,1326608,4648308,142354
Y9999,2020-04-09,1306,10153.24,7292312,18817698,5480339,7842202,1331431,4665876,142799
Y9999,2020-04-09,1307,10154.01,7313459,18802652,5497688,7858312,1335584,4678568,143458
Y9999,2020-04-09,1308,10153.17,7336655,18822296,5516012,7867671,1339676,4690783,143921
Y9999,2020-04-09,1309,10150.15,7358338,18854266,5533034,7886467,1343999,4704172,144343
Y9999,2020-04-09,1310,10143.63,7379581,18832279,5549454,7904009,1349027,4718749,144958
Y9999,2020-04-09,1311,10145.38,7406484,18797771,5569604,7905825,1354351,4736875,145505
Y9999,2020-04-09,1312,10146.66,7430258,18797687,5587809,7925771,1359226,4750826,146006
Y9999,2020-04-09,1313,10147.55,7454681,18796768,5607030,7936009,1364432,4765344,146548
Y9999,2020-04-09,1314,10143.39,7476711,18819130,5624197,7943999,1369361,4779156,147037
Y9999,2020-04-09,1315,10142.68,7498224,18826714,5640952,7949025,1374266,4792536,147511
Y9999,2020-04-09,1316,10144.45,7526634,18811035,5662327,7946719,1381155,4814199,148183
Y9999,2020-04-09,1317,10138.94,7549132,18857839,5681428,7979445,1387074,4831352,148813
Y9999,2020-04-09,1318,10139.41,7575716,18899882,5702712,7999062,1392605,4845993,149421
Y9999,2020-04-09,1319,10136.36,7599091,18859509,5722289,8009240,1398703,4863524,150063
Y9999,2020-04-09,1320,10137.65,7619727,18870337,5739107,8026559,1404705,4880580,150802
Y9999,2020-04-09,1321,10134.89,7653503,18783036,5764468,8034497,1413258,4908634,151686
Y9999,2020-04-09,1322,10129.13,7681652,18743071,5784916,8054548,1420111,4931001,152511
Y9999,2020-04-09,1323,10132.13,7712624,18835447,5806767,8072623,1427284,4957779,153256
Y9999,2020-04-09,1324,10131.14,7747496,18408254,5831749,8068138,1435221,4985891,154164
Y9999,2020-04-09,1325,10130.31,7784376,17898368,5857287,7994471,1443987,5014221,155145
Y9999,2020-04-09,1326,10130.31,7814946,12142032,5881444,7305764,1443988,5014222,155145
Y9999,2020-04-09,1327,10130.31,7837036,12391132,5897754,7317231,1443988,5014222,155145
Y9999,2020-04-09,1328,10130.31,7852716,11091941,5908133,7182338,1443988,5014222,155145
Y9999,2020-04-09,1329,10130.31,7867513,11023525,5918329,7181425,1443988,5014222,155145
Y9999,2020-04-09,1330,10119.43,7884913,11036613,5929936,7232363,1488484,5185530,163079
Y9999,2020-04-10,0900,10119.43,207458,3107218,178561,1032724,0,0,0
Y9999,2020-04-10,0901,10119.89,245534,4111113,200659,1489440,37536,138661,4287
Y9999,2020-04-10,0902,10113.76,293883,4850208,233134,1594191,50621,186540,5895
Y9999,2020-04-10,0903,10107.3,340888,5560933,264604,1780331,63215,229491,7231
Y9999,2020-04-10,0904,10112.64,399494,7480247,302671,2227248,74941,273460,8595
Y9999,2020-04-10,0905,10114.13,460316,9677139,342897,2532455,85797,317952,9796
Y9999,2020-04-10,0906,10123.41,522284,10412494,383509,2711685,101277,380859,11075
Y9999,2020-04-10,0907,10127.15,578585,11340350,419369,2890871,111794,419871,12172
Y9999,2020-04-10,0908,10126.16,632164,11896921,456291,3015870,121972,458906,13310
Y9999,2020-04-10,0909,10130.94,678535,12288410,488904,3122531,131004,492919,14261
Y9999,2020-04-10,0910,10130.02,726306,12337187,521391,3168525,139835,525812,15191
Y9999,2020-04-10,0911,10129.58,769944,12657391,551071,3263161,151894,576614,16222
Y9999,2020-04-10,0912,10136.91,822082,12778063,585023,3316975,160428,606382,17234
Y9999,2020-04-10,0913,10127.77,875651,12873590,623436,3344270,169640,638471,18459
Y9999,2020-04-10,0914,10126.91,915933,13017785,652108,3420649,177639,665155,19357
Y9999,2020-04-10,0915,10126.11,955468,13855418,680298,3538002,185182,691788,20146
Y9999,2020-04-10,0916,10126.72,989881,14126133,708151,3639738,195534,732755,21035
Y9999,2020-04-10,0917,10127.71,1018358,14176541,731371,3670898,202653,759317,21716
Y9999,2020-04-10,0918,10128.41,1052585,14178659,757164,3695555,209620,784921,22386
Y9999,2020-04-10,0919,10132.74,1084053,14332750,779867,3737473,216406,811426,23066
Y9999,2020-04-10,0920,10131.68,1115727,14408609,802889,3778743,223435,841684,23740
Y9999,2020-04-10,0921,10136.15,1144651,14491011,823734,3828506,233103,888348,24531
Y9999,2020-04-10,0922,10137.07,1176775,14553913,846020,3853451,239507,910205,25128
Y9999,2020-04-10,0923,10144.99,1205557,14641462,865936,3875338,245961,932177,25728
Y9999,2020-04-10,0924,10148.52,1237734,14667912,887375,3914035,252862,958084,26443
Y9999,2020-04-10,0925,10148.76,1274883,14704099,912639,3936802,260154,984627,27253
Y9999,2020-04-10,0926,10157.84,1312465,14713970,938203,3957379,268636,1024630,28061
Y9999,2020-04-10,0927,10156.13,1344571,14848136,959116,4005972,274617,1045600,28635
Y9999,2020-04-10,0928,10158.29,1378726,14721280,981115,3988697,281740,1070172,29481
Y9999,2020-04-10,0929,10163.73,1418935,14873824,1007109,4035178,288803,1095394,30340
Y9999,2020-04-10,0930,10160.44,1459570,14853010,1034179,4052316,295490,1124321,31197
Y9999,2020-04-10,0931,10157.25,1499587,15138055,1065080,4141027,304163,1169832,32267
Y9999,2020-04-10,0932,10156.84,1532296,15125897,1089558,4151083,310641,1195060,33073
Y9999,2020-04-10,0933,10157.42,1564494,15101338,1115666,4187322,316885,1217201,33779
Y9999,2020-04-10,0934,10155.05,1596444,15221503,1139483,4227106,322097,1235662,34295
Y9999,2020-04-10,0935,10160.56,1621259,15337673,1158823,4260335,327148,1254439,34796
Y9999,2020-04-10,0936,10157.15,1649434,15339464,1179791,4285454,333536,1281865,35293
Y9999,2020-04-10,0937,10155.55,1680416,15353500,1203101,4335857,339313,1299344,35900
Y9999,2020-04-10,0938,10151.27,1704948,15411815,1221976,4358852,344184,1313961,36387
Y9999,2020-04-10,0939,10143.76,1735363,15354994,1244353,4360570,350413,1334604,37110
Y9999,2020-04-10,0940,10139.54,1766038,15340365,1268377,4386140,356782,1353876,37851
Y9999,2020-04-10,0941,10137.29,1794503,15407537,1290415,4422285,363967,1379558,38474
Y9999,2020-04-10,0942,10137.62,1826110,15472692,1313797,4456436,369341,1399820,38994
Y9999,2020-04-10,0943,10135.03,1850758,15493854,1332214,4485239,374114,1416323,39501
Y9999,2020-04-10,0944,10137.19,1874583,15501681,1349679,4497586,378819,1430303,39966
Y9999,2020-04-10,0945,10134.04,1900813,15534840,1369321,4528331,384078,1448846,40540
Y9999,2020-04-10,0946,10129.41,1927566,15575098,1390586,4563134,390346,1475586,41168
Y9999,2020-04-10,0947,10124.24,1952230,15538941,1410421,4582118,396136,1492947,41848
Y9999,2020-04-10,0948,10124.3,1980985,15602575,1433498,4592337,402224,1514654,42463
Y9999,2020-04-10,0949,10119.99,2006733,15631914,1453778,4622343,407524,1531495,43083
Y9999,2020-04-10,0950,10124.84,2033095,15611211,1475226,4634187,412395,1547775,43608
Y9999,2020-04-10,0951,10118.37,2061856,15571818,1495703,4636733,418810,1570673,44305
Y9999,2020-04-10,0952,10116.47,2093979,15584874,1519574,4660009,424620,1589553,45120
Y9999,2020-04-10,0953,10113.73,2126573,15653264,1542128,4708441,430232,1607356,45811
Y9999,2020-04-10,0954,10113.06,2160483,15693849,1566005,4754618,435309,1624305,46396
Y9999,2020-04-10,0955,10113.87,2190177,15738210,1586292,4763927,440016,1639958,46963
Y9999,2020-04-10,0956,10121.18,2220719,15722295,1607088,4772303,445685,1662951,47514
